country,year,prot_area_perc,gdp,under_5_mort_rate,pop_growth_perc,pop,urb_pop_growth_perc,urb_pop
BFA,1991,13.3462109046,3135055824.2757,203.7,2.70899532477821,9580035.0,4.57552474671417,1346952.921
BFA,1992,13.346251226,2240264677.01086,202.4,2.72754580119322,9844931.0,4.55987331619131,1409794.1192
BFA,1993,13.3462915402,2332018010.60489,201.2,2.74219710788091,10118634.0,4.54155361268217,1475296.8372
BFA,1994,13.34633184,1895306626.22466,199.7,2.75256844716311,10401025.0,4.52011956303536,1543512.11
BFA,1995,13.3463721289,2379510500.9624,198.3,2.76043460564759,10692138.0,4.49728521381197,1614512.838
BFA,1996,13.5079892093,2586563406.92643,196.5,2.76744961140834,10992170.0,4.73472617127883,1692794.18
BFA,1997,13.508029708,2447666540.07614,195.3,2.77618153257366,11301608.0,4.70550182604154,1774352.456
BFA,1998,13.508070185,2804910748.36913,193.7,2.78824717948805,11621159.0,4.68104816803995,1859385.44
BFA,1999,13.508070185,3014661262.30297,192.1,2.8046123069616,11951701.0,4.66225086425515,1948127.263
BFA,2000,13.508070185,2610945548.69944,190.8,2.82387032263004,12294012.0,4.64762907760812,2040805.992
BGD,1991,1.5379218511,30957444767.4221,137.9,2.35919934068732,107768749.0,4.26020706318464,21747733.5482
BGD,1992,1.53794804362,31708863729.9733,132.1,2.25410478995121,110225555.0,4.11964735610133,22662374.108
BGD,1993,1.53797419188,33166530060.0412,125.6,2.17165978596285,112645460.0,4.0030362715055,23587959.324
BGD,1994,1.53800029733,33768661426.807,119.5,2.11998064012738,115059015.0,3.9184200256527,24530581.998
BGD,1995,1.53802635923,37939752959.8665,113.9,2.08821099619584,117486952.0,3.85487712107284,25494668.584
BGD,1996,1.60036178336,40666015641.0564,107.3,2.05699688296749,119928682.0,3.79299296921555,26480252.9856
BGD,1997,1.60039366504,42318798537.7145,101.5,2.01552858437685,122370403.0,3.72190137451712,27484392.5138
BGD,1998,1.60042550603,44091754148.1823,96.3,1.96867712533918,124803351.0,3.64642067309043,28505085.3684
BGD,1999,1.60042550603,45694072379.3677,91.2,1.91380120919952,127214841.0,3.56386035739311,29539286.0802
BGD,2000,1.60042550603,47124925462.1348,85.7,1.85158570317757,129592275.0,3.47485927935945,30583776.9
BGR,1991,2.41686992785,10943548723.7608,22.3,-0.991362523475423,8632000.0,-0.570562446016234,5755817.6
BGR,1992,3.10501814813,10371900499.4574,22.5,-1.07152194791562,8540000.0,-0.652485185672829,5718384.0
BGR,1993,3.1059935368,10831999516.8061,22.8,-0.799439899687547,8472000.0,-0.382151714217827,5696572.8
BGR,1994,3.11461403707,9704877673.48824,23.0,-0.437689202496385,8435000.0,-0.0221350553886856,5695312.0
BGR,1995,4.09661857674,13069087676.7291,22.9,-0.415800988626669,8400000.0,-0.0019665490015464,5695200.0
BGR,1996,4.09724369958,8890314314.92352,22.7,-0.525186182352257,8356000.0,-0.201227752224909,5683751.2
BGR,1997,4.10523705559,10053468883.3592,22.4,-0.527140865498268,8312068.0,-0.204228538326803,5672155.2032
BGR,1998,4.10524314512,13060786260.8922,22.0,-0.664710885191053,8257000.0,-0.342837935276993,5652742.2
BGR,1999,4.10627342978,13228374664.8122,21.4,-0.595203663126625,8208000.0,-0.27436340796423,5637254.4
BGR,2000,4.50458903139,12903546576.0887,20.7,-1.81957307616099,8060000.0,-1.49975899195388,5553340.0
BHR,1991,1.34936050353,4616223477.21289,16.2,2.76014544652782,506685.0,2.8282266927749,446693.496
BHR,1992,1.34936050353,4751063992.46826,15.6,2.53545165085462,519696.0,2.60348657807354,458475.8112
BHR,1993,1.34936050353,5200266050.40256,15.0,2.40796838309088,532362.0,2.4759570542651,469969.1736
BHR,1994,1.34936050353,5567553552.34054,14.5,2.40655731851813,545329.0,2.47449979650262,481743.6386
BHR,1995,1.34936050353,5849468115.18506,14.0,2.48836179897505,559069.0,2.55625814649679,494216.996
BHR,1996,1.34936050353,6101861655.74215,13.7,2.79475641514738,574914.0,2.79475641514738,508223.976
BHR,1997,1.34936050353,6349202600.38155,13.2,3.09503255560962,592986.0,3.09503255560962,524199.624
BHR,1998,1.34936050353,6183941092.31601,12.8,3.03139827191936,611237.0,3.03139827191936,540333.508
BHR,1999,1.34936050353,6621186419.41611,12.5,2.50868970703917,626765.0,2.50868970703915,554060.26
BHR,2000,1.34936050353,7970690894.22308,12.2,1.80690756958621,638193.0,1.80690756958624,564162.612
BHS,1991,6.0811488636,3111160000.0,21.2,1.82490416592034,260845.0,2.12520469189731,208780.338
BHS,1992,6.08381720409,3109000000.0,20.2,1.86710474709865,265761.0,2.16650616835913,213352.9308
BHS,1993,6.08352046712,3092000000.0,19.2,1.84174820883681,270701.0,2.14025589318212,217968.4452
BHS,1994,7.35537908717,3259000000.0,18.5,1.73040992322395,275426.0,2.02802919052856,222434.0376
BHS,1995,7.35512061968,3429000000.0,17.7,1.56631444249148,279774.0,1.86305056527167,226616.94
BHS,1996,7.35486219011,3609000000.0,17.3,1.38541325769451,283677.0,1.63202250721386,230345.724
BHS,1997,7.35460379401,4204761925.22038,17.2,1.24017606489664,287217.0,1.48617864898287,233794.638
BHS,1998,7.35434544254,4714138318.85339,17.1,1.16099250030136,290571.0,1.40639139645802,237105.936
BHS,1999,7.35434544254,5150088040.1926,16.9,1.16909975532915,293988.0,1.41389791919316,240482.184
BHS,2000,7.35434544254,5528200494.69908,16.8,1.23827090652099,297651.0,1.48247127207617,244073.82
BIH,1994,0.535846782563,1255802465.43943,14.3,-6.03445702416119,3462032.0,-5.09687305254105,1409739.4304
BIH,1995,0.535824186447,1866572992.65202,13.3,-3.82535642865308,3332098.0,-2.89648150266091,1369492.278
BIH,1996,0.535801723079,2786045391.91109,12.4,-0.796235471106125,3305672.0,0.220476264438281,1372515.0144
BIH,1997,0.535779391286,3671816537.75935,11.7,1.797122633861,3365616.0,2.80360129547508,1411539.3504
BIH,1998,0.535757190288,4116699576.17583,10.9,3.35031797204341,3480285.0,4.3467674979866,1474248.726
BIH,1999,0.535757190288,4685729742.91939,10.1,3.42190231650473,3601438.0,4.40852060861013,1540695.1764
BIH,2000,0.535757190288,5505984455.95855,9.6,2.52949140891833,3693698.0,3.50647056849886,1595677.536
BLR,1991,6.64433283602,17813389815.004,17.0,0.0490604894741308,10194000.0,0.623166919110483,6766777.2
BLR,1992,6.70758664582,17022180272.211,17.0,0.215580667634297,10216000.0,0.786409931419387,6820201.6
BLR,1993,6.86995339102,16280372553.0518,16.9,0.224883972052545,10239000.0,0.792473262069602,6874464.6
BLR,1994,6.89014425926,14931599418.4226,16.9,-0.117267669480058,10227000.0,0.447118196700899,6905270.4
BLR,1995,7.21402059751,13972637603.2102,16.8,-0.32319697020678,10194000.0,0.238021437092293,6921726.0
BLR,1996,7.2680039989,14756861538.4615,16.5,-0.334086955668395,10160000.0,0.253286224457983,6939280.0
BLR,1997,7.2679875243,14128412417.193,16.1,-0.424126465893162,10117000.0,0.159816772497667,6950379.0
BLR,1998,7.26797102074,15222014828.3039,15.4,-0.475577999015538,10069000.0,0.1049751255045,6957679.0
BLR,1999,7.26797099661,12138485328.6267,14.6,-0.338241447172441,10035000.0,0.238960711194587,6974325.0
BLR,2000,7.26798857628,12736856485.1068,13.7,-0.299401402366337,10005000.0,0.274488245641334,6993495.0
BLZ,1991,16.0293326982,444720726.464896,42.0,2.61111423559059,194000.0,2.61111440036858,92150.0
BLZ,1992,16.0293044805,518143678.48592,39.9,2.54466640553171,199000.0,2.54466656611642,94525.0
BLZ,1993,16.0292762403,559759653.310068,38.0,2.97051525393308,205000.0,2.97051544139157,97375.0
BLZ,1994,17.1454576861,580760211.263176,36.2,2.88481525171556,211000.0,2.88481543376583,100225.0
BLZ,1995,17.592016936,620031771.857714,34.5,2.57324123425984,216500.0,2.5732413966478,102837.5
BLZ,1996,17.9739129251,641271333.36313,32.8,2.50868328465955,222000.0,2.63491952117204,105583.2
BLZ,1997,23.6249849772,654198121.105792,31.3,3.54019248168284,230000.0,3.66626962870516,109526.0
BLZ,1998,24.1512766319,688872472.724827,29.9,3.62899991150696,238500.0,3.75491831035781,113716.8
BLZ,1999,24.1512766319,732607993.768983,28.4,1.91035697881245,243100.0,2.03611691472715,116055.94
BLZ,2000,24.2676900991,832072464.652776,27.0,2.71877163693998,249800.0,2.84437349561259,119404.4
BOL,1991,8.58362240762,5343259488.68929,116.7,2.30664303808592,6813834.0,3.6642916154802,3840276.8424
BOL,1992,8.95352214692,5643864513.49805,112.9,2.32580801049334,6974168.0,3.66527111057829,3983644.7616
BOL,1993,9.01008081875,5734703516.14626,109.2,2.32481666550932,7138204.0,3.64657503870475,4131592.4752
BOL,1994,9.01008119034,5981218963.39922,105.3,2.29924282980235,7304230.0,3.60375841131364,4283200.472
BOL,1995,14.036445632,6715164449.92696,101.1,2.25651877348937,7470925.0,3.54423565250969,4437729.45
BOL,1996,14.0382129814,7396952017.81691,97.0,2.20674780570376,7637622.0,3.01158112398659,4573408.0536
BOL,1997,17.686164727,7925733799.38014,93.1,2.15927940923766,7804333.0,2.95768684405971,4710695.3988
BOL,1998,17.6871234952,8497499275.77644,89.2,2.11605955091772,7971237.0,2.90814290006212,4849700.5908
BOL,1999,17.6871234952,8285061590.59504,85.6,2.08033069509447,8138802.0,2.86618935634659,4990713.3864
BOL,2000,17.8632893966,8397858205.82571,82.2,2.04853920149633,8307248.0,2.82827024749949,5133879.264
BRA,1991,10.9945413211,407337832905.405,57.1,1.65458052183399,152146887.0,2.4535195251819,114718752.798
BRA,1992,11.3492896411,390566551483.761,54.7,1.58789501308395,154582103.0,2.38050154032602,117482398.28
BRA,1993,11.4424983416,438299504406.263,52.7,1.54301420858074,156985824.0,2.32938785460218,120251141.184
BRA,1994,12.4881495175,546233380259.659,50.3,1.52522116130855,159398558.0,2.30545918972704,123055686.776
BRA,1995,12.9007330158,768951180305.3,48.1,1.52509042226595,161848162.0,2.29928783762747,125917870.036
BRA,1996,13.645060805,839683246760.432,45.5,1.52941866746484,164342524.0,2.39965707474102,128976012.8352
BRA,1997,14.6775657289,871199987487.699,42.7,1.52572694407878,166869168.0,2.3884574918045,132093633.3888
BRA,1998,15.9895383548,843826501464.433,40.2,1.51100380073501,169409713.0,2.36635492761937,135256714.8592
BRA,1999,16.8225121886,586863191444.692,37.8,1.48037724764946,171936271.0,2.32847412448768,138443085.4092
BRA,2000,18.7140099283,644701831101.394,35.7,1.43731778284406,174425387.0,2.2782824224482,141633414.244
BRB,1991,0.0876367788759,1687167462.46629,17.3,0.327016442175769,260351.0,1.42191789114282,86072.0406
BRB,1992,0.0875877882639,1588499968.0,16.8,0.301062382351693,261136.0,1.38410545978864,87271.6512
BRB,1993,0.08753869159,1641226964.27888,16.8,0.286413169650714,261885.0,1.35785199089136,88464.753
BRB,1994,0.0874894899804,1726942730.47232,16.6,0.286737454381329,262637.0,1.34681805304538,89664.2718
BRB,1995,0.0874401850113,1859145793.4175,16.5,0.296168093108479,263416.0,1.34512876021043,90878.52
BRB,1996,0.0873907642975,1982896516.45074,16.5,0.311189612317146,264237.0,1.34926121777323,92113.0182
BRB,1997,0.0873412476553,2192363132.95828,16.7,0.321541863014749,265088.0,1.34894816063326,93363.9936
BRB,1998,0.0872916226995,2364540276.6091,16.8,0.32126333350978,265941.0,1.33822125047271,94621.8078
BRB,1999,0.0872916226995,2468403492.92018,17.0,0.306740069191944,266758.0,1.31345998096433,95872.8252
BRB,2000,0.0872916226995,2558850048.0,17.1,0.281880662584142,267511.0,1.27856665412332,97106.493
BRN,1991,42.8506859773,3701667052.55846,11.8,2.82804947121014,259357.0,3.67551217030737,172109.3052
BRN,1992,42.851533097,4183548189.07305,11.4,2.82713340464933,266794.0,3.66747448428728,178538.5448
BRN,1993,42.8523789922,4105706151.75145,11.0,2.80043801024972,274371.0,3.63377616616418,185145.5508
BRN,1994,42.8532234783,4087337959.93191,10.7,2.74258658026459,282000.0,3.56903756525391,191872.8
BRN,1995,42.8540665387,4734020036.68689,10.4,2.66419309464211,289614.0,3.48386981505997,198675.204
BRN,1996,42.85490819,5115602836.87943,10.2,2.58159332932967,297188.0,3.30781293350811,205356.908
BRN,1997,42.8557484658,5197332974.13793,9.9,2.50480770060712,304726.0,3.22579135728208,212089.296
BRN,1998,42.8565873325,4051147227.53346,9.7,2.42822437834652,312216.0,3.14404704836356,218863.416
BRN,1999,42.8565873325,4600000000.0,9.5,2.35439048539177,319654.0,3.06512553125697,225675.724
BRN,2000,42.8565873325,6001153317.86543,9.3,2.28310957594362,327036.0,2.9888288069435,232522.596
BWA,1991,30.3155914388,3942012713.53466,60.6,2.93676602582947,1423570.0,6.26962554629926,616690.524
BWA,1992,30.9304809686,4145924376.74159,63.2,2.86355628936118,1464924.0,6.08890968228053,655406.9976
BWA,1993,30.9304200735,4160296985.26951,66.6,2.76783334787384,1506037.0,5.89239996165989,695186.6792
BWA,1994,30.9303591611,4339516121.65757,70.9,2.64570046870543,1546414.0,5.67558873620219,735783.7812
BWA,1995,30.9313201481,4773730291.81373,76.1,2.50475171804129,1585637.0,5.44553104162278,776962.13
BWA,1996,30.9312605435,4800126339.30998,81.7,2.37237397807007,1623704.0,4.07213161492717,809254.0736
BWA,1997,30.931200956,5179680522.00097,87.2,2.2431687128939,1660538.0,3.91451681026797,841560.6584
BWA,1998,30.9311413514,5190543764.47889,91.9,2.08873473182776,1695587.0,3.73260736614375,873566.4224
BWA,1999,30.9311413514,5866964491.09598,94.9,1.90392594155816,1728179.0,3.52121186611825,904874.5244
BWA,2000,30.9311413514,5632391130.00782,95.9,1.7065883256926,1757925.0,3.29813385628256,935216.1
CAF,1991,14.4071689796,1404323259.64521,166.7,2.4426823918279,3007347.0,2.6598377431787,1109109.5736
CAF,1992,14.6617285998,1434151468.48495,169.0,2.54797482474394,3084958.0,2.76465963325295,1140200.4768
CAF,1993,14.6626693092,1298847602.76851,171.6,2.588954046862,3165869.0,2.80517034731151,1172637.8776
CAF,1994,14.6626853651,852998900.553703,174.0,2.54443371163384,3247456.0,2.76018352563597,1205455.6672
CAF,1995,14.6627014466,1121907256.03041,175.9,2.44124591519512,3327710.0,2.65653125130525,1237908.12
CAF,1996,14.6627175521,1070076555.2146,177.0,2.33866071237311,3406451.0,2.55348356620207,1269924.9328
CAF,1997,14.6627336849,1003264949.11925,177.4,2.25178218104449,3484027.0,2.46614453536963,1301632.4872
CAF,1998,14.6627836394,1047204550.33938,177.4,2.14604940485042,3559604.0,2.35995322972534,1332715.7376
CAF,1999,14.6627836394,1051323696.60549,176.7,2.02131747192283,3632287.0,2.23476472478612,1362834.0824
CAF,2000,14.6627836394,959413050.588324,175.9,1.89045722420612,3701607.0,2.1034498499886,1391804.232
CAN,1991,6.01616041194,598208082395.042,8.0,1.36050604544286,28171681.963727,1.64730066256417,21641486.0845351
CAN,1992,6.18818524996,579531728303.136,7.7,1.22741898187185,28519597.3575112,1.51339343908303,21971497.8042267
CAN,1993,6.92260591781,563664832183.552,7.5,1.09433191830086,28833410.3605443,1.37949089312738,22276692.8445565
CAN,1994,7.05645131323,564493995313.415,7.2,0.961244854729855,29111906.4041261,1.24559298479583,22555905.0819169
CAN,1995,7.18239192948,590517341882.833,7.0,0.828157791158845,29354000.0,1.1116996746395,22808058.0
CAN,1996,7.36108141015,613761642830.95,6.8,1.0771646811962,29671900.0,1.53941511908291,23161885.14
CAN,1997,7.3936985603,637536472627.474,6.6,1.05701539463985,29987200.0,1.51713890581152,23515962.24
CAN,1998,7.633011379,616766430738.119,6.4,0.865613663209682,30247900.0,1.32362973106711,23829295.62
CAN,1999,7.86784936116,661264723699.266,6.3,0.827369318170541,30499200.0,1.28329715962238,24137066.88
CAN,2000,7.8865253429,724918860682.782,6.2,0.882998576899551,30769700.0,1.33685714720035,24461911.5
CHE,1991,14.8603846479,241001802286.611,7.8,1.30256421951548,6800000.0,1.41179424157649,4983040.0
CHE,1992,17.8427060498,250982186821.931,7.4,1.0969030678358,6875000.0,1.20601389529085,5043500.0
CHE,1993,17.8430169561,244089818241.743,7.1,0.912190441927243,6938000.0,1.02118233589487,5095267.2
CHE,1994,17.8440323079,270221089418.001,6.7,0.803908958630822,6994000.0,0.912782182882267,5141988.8
CHE,1995,17.8593004197,315939881871.459,6.4,0.669756647315286,7041000.0,0.778511458321096,5182176.0
CHE,1996,21.7800434214,304751566124.595,6.2,0.467588495121448,7074000.0,0.38603353845884,5202219.6
CHE,1997,21.7802463074,264584062461.931,6.0,0.197712239472197,7088000.0,0.116090699328994,5208262.4
CHE,1998,22.8247161247,272632435331.77,5.9,0.309903031680111,7110000.0,0.228214823413289,5220162.0
CHE,1999,22.8247161247,268211560893.356,5.8,0.421053227063197,7140000.0,0.339298241586471,5237904.0
CHE,2000,22.8253911978,249918732454.998,5.7,0.61744836385558,7184222.20010072,0.535626497260156,5266034.87267383
CHL,1991,15.9677661676,36424168146.1543,17.5,1.8146251849855,13429315.0,2.07838268113865,11216163.888
CHL,1992,15.9705981064,44467946384.2462,16.4,1.83759683506814,13678373.0,2.10066048073502,11454269.5502
CHL,1993,15.9706340384,47693992626.8649,15.3,1.81850240796076,13929390.0,2.08087584410423,11695115.844
CHL,1994,16.1219215289,55154226759.96,14.4,1.74710929901984,14174890.0,2.00879613801909,11932422.402
CHL,1995,16.4814591748,71349202308.6423,13.6,1.64097923360409,14409416.0,1.90198305955277,12161547.104
CHL,1996,16.4812448992,75769008174.2547,12.9,1.52448950982292,14630769.0,1.87930951543264,12392261.343
CHL,1997,16.4810357962,82808986191.6005,12.3,1.42020215059739,14840038.0,1.77376763382816,12614032.3
CHL,1998,16.495478866,79373597080.1017,11.8,1.33288005014211,15039162.0,1.68519985087378,12828405.186
CHL,1999,16.495478866,72995286764.4168,11.3,1.27117952333956,15231557.0,1.62226238834584,13038212.792
CHL,2000,16.495478866,75210511779.6437,10.8,1.22843007976279,15419820.0,1.57828466401416,13245625.38
CHN,1991,13.5681521574,379468656246.251,47.4,1.36443400840349,1150780000.0,4.24233046340784,324519960.0
CHN,1992,13.6644058703,422660918111.413,46.5,1.2255362283362,1164970000.0,4.0229214325768,337841300.0
CHN,1993,13.7837435861,440500898964.599,45.6,1.14961943083465,1178440000.0,3.87087578332311,351175120.0
CHN,1994,13.9254401265,559224707280.731,44.3,1.13026063215591,1191835000.0,3.77942217685354,364701510.0
CHN,1995,14.0005510833,728007199936.412,42.5,1.08650915088974,1204855000.0,3.667297546477,378324470.0
CHN,1996,14.3553075088,856084729312.253,40.5,1.04814151412165,1217550000.0,3.81213656287568,393025140.0
CHN,1997,14.4838576306,952652693079.137,38.5,1.02345002419879,1230075000.0,3.7130987107334,407892870.0
CHN,1998,14.6214017973,1019458585326.15,36.6,0.959550406298151,1241935000.0,3.57874775010608,422754674.0
CHN,1999,14.8615351695,1083277930359.88,34.7,0.865851392993279,1252735000.0,3.41819411961609,437455062.0
CHN,2000,15.4628599838,1198480321713.0,33.0,0.787956592953992,1262645000.0,3.27677283647931,452026910.0
CIV,1991,22.5924660275,10492662389.9953,152.7,3.36315514788249,12945880.0,4.21593182327,5183530.352
CIV,1992,22.5924528745,11153005024.6967,154.2,3.31179092634687,13381799.0,4.15735677011402,5403570.4362
CIV,1993,22.5924396906,11045080761.9747,154.5,3.22378883189078,13820229.0,4.06226476764839,5627597.2488
CIV,1994,22.5924264851,8313627828.01153,154.5,3.09008132078399,14253952.0,3.92158525563601,5852672.6912
CIV,1995,22.5924132549,11000111579.1245,154.2,2.92610677009681,14677200.0,3.7507536941449,6076360.8
CIV,1996,22.5925505457,12139291891.514,153.7,2.77311717869655,15089912.0,3.78249849561844,6310601.1984
CIV,1997,22.5925370564,11722200901.1942,152.8,2.63055183122569,15492127.0,3.62984637097755,6543874.4448
CIV,1998,22.5925235424,12782574028.1067,151.4,2.46374973180771,15878555.0,3.45315709632754,6773791.563
CIV,1999,22.5925235424,12556439824.5899,149.7,2.26857562844445,16242889.0,3.24828955294279,6997436.5812
CIV,2000,22.5925235424,10417006095.6768,147.7,2.06416301685114,16581653.0,3.03437159749618,7213019.055
CMR,1991,7.14354130803,12434368415.9998,137.6,2.82556058660347,12529904.0,5.06083343829735,5214946.0448
CMR,1992,7.14352349274,11396311478.4043,139.3,2.77521597017459,12882506.0,4.9616148508349,5480218.0524
CMR,1993,7.14350569023,13532152214.7985,141.8,2.71134131785734,13236573.0,4.85095782347659,5752614.6258
CMR,1994,7.60208226178,9220467286.23935,144.7,2.63283991322477,13589699.0,4.72763418084117,6031108.4162
CMR,1995,7.61962265876,8733227080.86832,147.1,2.54745007969716,13940337.0,4.59926157815121,6314972.661
CMR,1996,7.76787702833,9732338099.34075,148.1,2.45966992620866,14287475.0,4.4702271619333,6603670.945
CMR,1997,7.76786048267,9840550361.4821,148.4,2.38213441418303,14631908.0,4.35306368035808,6897481.4312
CMR,1998,7.76784396897,9629642599.839,148.3,2.32576508669665,14976200.0,4.25859836673042,7197561.72
CMR,1999,7.76784396897,10486456218.2642,148.0,2.29612805987109,15324051.0,4.19231018144098,7505720.1798
CMR,2000,8.67606014791,10075040330.7629,147.5,2.28520584744483,15678269.0,4.14610097078998,7823456.231
COG,1991,5.43991864343,2724862285.80746,114.8,2.68602349414521,2453938.0,3.45652813158572,1342794.8736
COG,1992,5.43991074785,2933231579.46436,113.8,2.66425951806933,2520196.0,3.42887274620493,1389636.0744
COG,1993,6.7855596337,1918970177.74925,112.4,2.6653022586478,2588270.0,3.42411348769703,1438042.812
COG,1994,6.78646576332,1769380403.45821,111.0,2.69408569824598,2658948.0,3.44718231836241,1488479.0904
COG,1995,6.78645687279,2115997195.23189,110.0,2.73617712195086,2732706.0,3.48364456362144,1541246.184
COG,1996,6.78644798227,2540699674.71538,109.1,2.79341482815189,2810118.0,3.46491408223307,1595585.0004
COG,1997,6.78643909174,2322716603.56023,107.3,2.83209879047138,2890841.0,3.49911899215552,1652404.7156
COG,1998,6.78643020121,1949481957.50295,106.0,2.81347372723893,2973329.0,3.47607423341243,1710853.5066
COG,1999,7.80790243879,2353906123.11191,105.1,2.72404260599234,3055437.0,3.38228160139825,1769709.1104
COG,2000,7.80790243879,3219893817.24206,104.2,2.59530880805777,3135773.0,3.24924333595636,1828155.659
COL,1991,20.3468302036,41239551378.2482,35.4,1.92882415968439,33849971.0,2.57097464417874,23268470.0654
COL,1992,20.3505817495,49279585355.0948,34.3,1.89434682357071,34497319.0,2.53240003230417,23865245.2842
COL,1993,20.3593738793,55802540100.9795,33.4,1.86354624830661,35146220.0,2.49755413573362,24468798.364
COL,1994,20.359393774,81703496603.9934,32.5,1.83739748597153,35797965.0,2.46741102457633,25080054.279
COL,1995,20.3596872592,92507277798.1985,31.6,1.81419561172243,36453337.0,2.44026481661064,25699602.585
COL,1996,20.3599264752,97160111573.337,30.7,1.79240961087834,37112621.0,2.24528329743178,26283158.1922
COL,1997,20.3665271729,106659507963.528,29.7,1.76918372330719,37775054.0,2.22001570696235,26873173.4156
COL,1998,20.3665491897,98443743190.8491,28.7,1.7426207026823,38439099.0,2.19142931017775,27468580.1454
COL,1999,20.3665489714,86186156584.3817,27.8,1.71151716504236,39102653.0,2.15832047746212,28067884.3234
COL,2000,20.4019268999,100363791870.832,26.8,1.67758386195996,39764166.0,2.12239971910417,28669963.686
COM,1991,0.0,246822116.509397,122.8,2.41423556060367,448576.0,2.70056360160519,125511.5648
COM,1992,0.0,266189632.439335,120.4,2.40934645635273,459515.0,2.69485700005071,128939.909
COM,1993,0.0,263564577.418033,118.8,2.41874456349608,470765.0,2.7034422646889,132473.271
COM,1994,0.0,185759948.895661,116.6,2.44166873029703,482401.0,2.72555820413951,136133.5622
COM,1995,0.0,231893813.725255,114.6,2.47431208569903,494486.0,2.75739790815144,139939.538
COM,1996,0.0,230493348.34647,112.5,2.51144448467527,507062.0,2.37000174539421,143295.7212
COM,1997,0.0,212098229.583095,110.3,2.54858699543446,520151.0,2.40694391226309,146786.6122
COM,1998,0.0,215393481.896669,108.2,2.5815904622547,533754.0,2.43974646684134,150411.8772
COM,1999,0.0,222580742.960842,106.5,2.60920223050248,547864.0,2.46715675207334,154168.9296
COM,2000,0.0,201900820.25544,104.3,2.63089404838138,562469.0,2.48864651372709,158053.789
CPV,1991,2.46891627708,351313578.310553,57.8,2.12846545087038,355655.0,4.23758558873383,160187.012
CPV,1992,2.46891627708,393844570.554853,56.5,2.51879686801052,364727.0,4.58435041837058,167701.4746
CPV,1993,2.46891627708,363247416.912231,55.0,2.72967822070874,374820.0,4.75342866573267,175865.544
CPV,1994,2.46891627708,410804606.122773,53.5,2.70597268120808,385101.0,4.6895785507033,184309.3386
CPV,1995,2.46891627708,490609345.113398,52.2,2.52434091492402,394946.0,4.46936395281141,192733.648
CPV,1996,2.46891627708,502176380.162322,51.0,2.30766379627777,404166.0,4.17535917461869,200951.3352
CPV,1997,2.46891627708,506433841.296434,49.6,2.1362794833257,412893.0,3.96973060266674,209089.0152
CPV,1998,2.46891627708,539517920.088021,48.3,1.9926423250689,421203.0,3.79308234857548,217172.2668
CPV,1999,2.46891627708,583442832.02257,47.1,1.89898249610367,429278.0,3.66757915258836,225285.0944
CPV,2000,2.46891627708,531386031.899872,46.0,1.8372941565637,437238.0,3.57515428959527,233485.092
CRI,1991,19.8340314775,7162546469.7656,16.7,2.48371844648484,3147451.0,4.47558277713675,1627861.6572
CRI,1992,19.8421793402,8573610781.22931,16.2,2.42932085419957,3224849.0,4.38228355634796,1700785.3626
CRI,1993,19.8795930947,9638291624.36466,15.8,2.40697462730517,3303412.0,4.32252615628051,1775914.2912
CRI,1994,20.5633033655,10557530521.6364,15.6,2.42497203179237,3384498.0,4.30451879379615,1854028.0044
CRI,1995,20.70559022,11722356980.1977,15.2,2.46371357351132,3468918.0,4.30858412874462,1935656.244
CRI,1996,20.7150804144,11843228352.0223,14.8,2.51014707373564,3557095.0,3.65057283347046,2007624.418
CRI,1997,20.7359049938,12828976089.8237,14.4,2.53069634020774,3648263.0,3.65826290260998,2082428.5204
CRI,1998,20.7576179602,14095921303.3166,14.0,2.49889810284059,3740578.0,3.61389223254407,2159061.6216
CRI,1999,20.761881776,15796567138.0566,13.5,2.4017270465264,3831504.0,3.50442602141787,2236065.7344
CRI,2000,20.7733959649,15946443260.8335,12.9,2.26250328416139,3919180.0,3.35317530927488,2312316.2
CUB,1991,4.25665926432,24317592011.3013,12.7,0.789593504590986,10654121.0,1.03452491020683,7839302.2318
CUB,1992,4.25658650007,22085593356.7568,12.1,0.682536551300633,10727088.0,0.926869508471663,7912300.1088
CUB,1993,4.25651364355,22366986629.7297,11.5,0.591122345551653,10790686.0,0.834859771566371,7978633.2284
CUB,1994,4.25644068939,28447985651.3514,11.0,0.528281155965974,10847842.0,0.771425946833271,8040420.4904
CUB,1995,4.25636764655,30428273413.5039,10.6,0.486955616001446,10900795.0,0.72951064665688,8099290.685
CUB,1996,4.25629451323,25017000000.0,10.2,0.443121986267504,10949206.0,0.792443851629736,8163727.9936
CUB,1997,4.25622129122,25364500000.0,9.8,0.392717573793992,10992290.0,0.740823428060418,8224431.378
CUB,1998,4.25614798054,25736700000.0,9.3,0.355426267497016,11031429.0,0.702324547327817,8282396.8932
CUB,1999,4.2590143747,28364900000.0,8.9,0.334419461225908,11068382.0,0.680118515784642,8338918.9988
CUB,2000,4.2590143747,30565800000.0,8.5,0.324101616444496,11104313.0,0.668609708603689,8394860.628
CYP,1991,9.9774104479267,5769468848.9444,10.8,2.13267155448503,783189.0,2.4913091176078,525049.9056
CYP,1992,10.9800098443974,6913953328.69867,10.5,2.21210412169682,800707.0,2.56946007078331,538715.6696
CYP,1993,10.9798141547252,6588738977.94932,10.1,2.24155992564432,818858.0,2.59764338794522,552892.9216
